ID,region name,local government authority,postcode,location,longitude,latitude
2201,Hume,Moira,3646,YABBA NORTH,145.6899282,-36.2165638
2202,Hume,Moira,3646,YABBA SOUTH,145.6819046,-36.2801417
2203,Hume,Moira,3637,YALCA,145.3360966,-35.9254742
2204,Hume,Moira,3730,YARRAWONGA,146.0030368,-36.0181497
2205,Hume,Moira,3730,YARRAWONGA SOUTH,146.0261769,-36.0845228
2206,Hume,Moira,3644,YARROWEYAH,145.5620631,-35.9254858
2207,Hume,Moira,3638,YIELIMA,145.206075,-35.9295659
2208,Hume,Moira,3646,YOUANMITE,145.206075,-35.9295659
2209,Hume,Moira,3728,YOUARANG,145.7849175,-36.1736495
2210,Hume,Moira,3727,YUNDOOL,145.8176655,-36.2663378
2211,Hume,Murrindindi,3714,ACHERON,145.7050308,-37.2586197
2212,Hume,Murrindindi,3714,ALEXANDRA,145.7115967,-37.1911428
2213,Hume,Murrindindi,3711,BUXTON,145.7088346,-37.4221253
2214,Hume,Murrindindi,3779,CAMBARVILLE,145.881679,-37.5579634
2215,Hume,Murrindindi,3714,CATHKIN,145.5840943,-37.1493446
2216,Hume,Murrindindi,3714,CRYSTAL CREEK,145.6677964,-37.23477646
2217,Hume,Murrindindi,3714,DEVILS RIVER,145.8424744,-37.1812853
2218,Hume,Murrindindi,3713,EILDON,145.9083992,-37.234287
2219,Hume,Murrindindi,3714,FAWCETT,145.7020407,-37.1114736
2220,Hume,Murrindindi,3778,FERNSHAW,145.6244161,-37.6196455
2221,Hume,Murrindindi,3717,FLOWERDALE,145.2926219,-37.3173108
2222,Hume,Murrindindi,3717,GHIN GHIN,145.3728827,-37.1639512
2223,Hume,Murrindindi,3717,GLENBURN,145.4228,-37.4240709
2224,Hume,Murrindindi,3719,GOBUR,145.6094984,-37.0133638
2225,Hume,Murrindindi,3717,HOMEWOOD,145.3366281,-37.1943375
2226,Hume,Murrindindi,3719,KANUMBRA,145.6681038,-37.052202
2227,Hume,Murrindindi,3717,KILLINGWORTH,145.4237499,-37.1783404
2228,Hume,Murrindindi,3763,KINGLAKE,145.3411847,-37.5327942
2229,Hume,Murrindindi,3714,KORIELLA,145.3411847,-37.5327942
2230,Hume,Murrindindi,3713,LAKE EILDON,145.9302897,-37.2163581
2231,Hume,Murrindindi,3717,LIMESTONE,145.4952615,-37.2451192
2232,Hume,Murrindindi,3714,MAINTONGOON,145.776538,-37.1251626
2233,Hume,Murrindindi,3779,MARYSVILLE,145.7473701,-37.5104234
2234,Hume,Murrindindi,3718,MOLESWORTH,145.539361,-37.1672901
2235,Hume,Murrindindi,3717,MURRINDINDI,145.5033892,-37.3310859
2236,Hume,Murrindindi,3778,NARBETHONG,145.6566702,-37.5637684
2237,Hume,Murrindindi,3712,RUBICON,145.861422,-37.3243323
2238,Hume,Murrindindi,3714,TAGGERTY,145.7136937,-37.3209306
2239,Hume,Murrindindi,3713,TAYLOR BAY,145.876458,-37.203271
2240,Hume,Murrindindi,3719,TERIP TERIP,145.553988,-37.0041466
2241,Hume,Murrindindi,3712,THORNTON,145.7965756,-37.2546656
2242,Hume,Murrindindi,3714,WHANREGARWEN,145.6335142,-37.2422347
2243,Hume,Murrindindi,3719,YARCK,145.6177304,-37.1005217
2244,Hume,Murrindindi,3717,YEA,145.4241168,-37.2123519
2245,Hume,Strathbogie,3664,AVENEL,145.2333354,-36.9007061
2246,Hume,Strathbogie,3608,BAILIESTON,145.0428211,-36.7348688
2247,Hume,Strathbogie,3666,BALMATTUM,145.6328628,-36.7016106
2248,Hume,Strathbogie,3669,BOHO,145.7743632,-36.6799947
2249,Hume,Strathbogie,3669,BOHO SOUTH,145.8033286,-36.7880364
2250,Hume,Strathbogie,3669,CREEK JUNCTION,145.8198472,-36.8112907
2251,Hume,Strathbogie,3666,CREIGHTONS CREEK,145.5288902,-36.8581161
2252,Hume,Strathbogie,3669,EARLSTON,145.6677456,-36.5381398
2253,Hume,Strathbogie,3666,EUROA,145.5706696,-36.7508652
2254,Hume,Strathbogie,3666,GOORAM,145.5938598,-36.8713493
2255,Hume,Strathbogie,3608,GOULBURN WEIR,145.1657179,-36.7228754
2256,Hume,Strathbogie,3669,GOWANGARDIE,145.7131996,-36.4757381
2257,Hume,Strathbogie,3608,GRAYTOWN,144.9492388,-36.815894
2258,Hume,Strathbogie,3666,KELVIN VIEW,145.6602704,-36.82711
2259,Hume,Strathbogie,3608,KIRWANS BRIDGE,145.1347319,-36.7416928
2260,Hume,Strathbogie,3666,KITHBROOK,145.7536434,-36.8161577
2261,Hume,Strathbogie,3669,KOONDA,145.7461169,-36.4968701
2262,Hume,Strathbogie,3665,LOCKSLEY,145.3355291,-36.8336307
2263,Hume,Strathbogie,3665,LONGWOOD,145.42556,-36.806608
2264,Hume,Strathbogie,3666,LONGWOOD EAST,145.4459605,-36.8407033
2265,Hume,Strathbogie,3663,MANGALORE,145.1618939,-36.9416056
2266,Hume,Strathbogie,3669,MARRAWEENEY,145.7452869,-36.7479197
2267,Hume,Strathbogie,3666,MIEPOLL,145.4814012,-36.6067052
2268,Hume,Strathbogie,3608,MITCHELLSTOWN,145.078857,-36.8570096
2269,Hume,Strathbogie,3666,MOGLONEMBY,145.5426997,-36.6418861
2270,Hume,Strathbogie,3666,MOLKA,145.5426997,-36.6418861
2271,Hume,Strathbogie,3608,NAGAMBIE,145.1547042,-36.7843071
2272,Hume,Strathbogie,3666,PRANJIP,145.3687209,-36.7312548
2273,Hume,Strathbogie,3666,RIGGS CREEK,145.5910904,-36.6417776
2274,Hume,Strathbogie,3666,RUFFY,145.5020196,-36.9742404
2275,Hume,Strathbogie,3666,SHEANS CREEK,145.6522211,-36.7617679
2276,Hume,Strathbogie,3666,STRATHBOGIE,145.735402,-36.8553195
2277,Hume,Strathbogie,3607,TABILK,145.1615607,-36.8464363
2278,Hume,Strathbogie,3669,TAMLEUGH,145.6286961,-36.599562
2279,Hume,Strathbogie,3669,TAMLEUGH NORTH,145.5663565,-36.5058964
2280,Hume,Strathbogie,3666,TARCOMBE,145.4019809,-36.9749731
2281,Hume,Strathbogie,3669,UPOTIPOTPON,145.7703434,-36.4757159
2282,Hume,Strathbogie,3664,UPTON HILL,145.402131,-36.8947027
2283,Hume,Strathbogie,3669,VIOLET TOWN,145.7156823,-36.6365396
2284,Hume,Strathbogie,3608,WAHRING,145.2152468,-36.7119312
2285,Hume,Strathbogie,3608,WIRRATE,145.0441154,-36.7991105
2286,Hume,Towong,3707,BIGGARA,148.0225325,-36.2721793
2287,Hume,Towong,3700,BULLIOH,147.3322667,-36.1943284
2288,Hume,Towong,3709,BURROWYE,147.5476144,-36.0251778
2289,Hume,Towong,3707,COLAC COLAC,147.8505324,-36.2152361
2290,Hume,Towong,3707,CORRYONG,147.9039936,-36.1960059
2291,Hume,Towong,3705,CUDGEWA,147.7713624,-36.1907503
2292,Hume,Towong,3701,DARTMOUTH,147.4980705,-36.5340001
2293,Hume,Towong,3701,ESKDALE,147.2522653,-36.4647026
2294,Hume,Towong,3700,GEORGES CREEK,147.2750287,-36.1691108
2295,Hume,Towong,3701,GRANYA,147.318516,-36.1086051
2296,Hume,Towong,3709,GUYS FOREST,147.6437487,-36.0707301
2297,Hume,Towong,3700,JARVIS CREEK,147.2150745,-36.1650287
2298,Hume,Towong,3704,KOETONG,147.4958119,-36.152649
2299,Hume,Towong,3701,MITTA MITTA,147.3766846,-36.5373046
2300,Hume,Towong,3709,MOUNT ALFRED,147.6101038,-35.9958353
2301,Hume,Towong,3707,NARIEL VALLEY,147.7972866,-36.4889461
2302,Hume,Towong,3701,OLD TALLANGATTA,147.2565241,-36.1930983
2303,Hume,Towong,3709,PINE MOUNTAIN,147.8594169,-36.0214597
2304,Hume,Towong,3701,SHELLEY,147.548937,-36.179693
2305,Hume,Towong,3701,TALLANDOON,147.2020367,-36.4319942
2306,Hume,Towong,3700,TALLANGATTA,147.1781512,-36.2166539
2307,Hume,Towong,3700,TALLANGATTA EAST,147.2604574,-36.2175699
2308,Hume,Towong,3701,TALLANGATTA SOUTH,147.2869531,-36.3810853
2309,Hume,Towong,3701,TALLANGATTA VALLEY,147.3865208,-36.2865421
2310,Hume,Towong,3707,THOWGLA VALLEY,147.9202553,-36.2781219
2311,Hume,Towong,3708,TINTALDRA,147.9288437,-36.0502592
2312,Hume,Towong,3707,TOM GROGGIN,148.1295475,-36.5194342
2313,Hume,Towong,3707,TOWONG,147.9873325,-36.1260392
2314,Hume,Towong,3707,TOWONG UPPER,148.0203748,-36.1967172
2315,Hume,Towong,3709,WALWA,147.7355159,-35.9638997
2316,Hume,Wangaratta,3678,BOBINAWARRAH,146.4987266,-36.5217336
2317,Hume,Wangaratta,3678,BOORHAMAN,146.2861569,-36.2208547
2318,Hume,Wangaratta,3678,BOORHAMAN EAST,146.3327331,-36.1633395
2319,Hume,Wangaratta,3682,BORALMA,146.4164335,-36.2184638
2320,Hume,Wangaratta,3675,BOWEYA,146.4164335,-36.2184638
2321,Hume,Wangaratta,3675,BOWEYA NORTH,146.0952403,-36.2124185
2322,Hume,Wangaratta,3735,BOWMANS FOREST,146.6317408,-36.4838176
2323,Hume,Wangaratta,3678,BOWSER,146.3623404,-36.3075565
2324,Hume,Wangaratta,3678,BYAWATHA,146.4812524,-36.2928128
2325,Hume,Wangaratta,3678,CARBOOR,146.5283426,-36.6019427
2326,Hume,Wangaratta,3678,CHESHUNT,146.4311155,-36.7991976
2327,Hume,Wangaratta,3678,CHESHUNT SOUTH,146.4336149,-36.9064154
2328,Hume,Wangaratta,3678,DOCKER,146.3793369,-36.5153882
2329,Hume,Wangaratta,3678,DOCKERS PLAINS,146.3390561,-36.2890886
2330,Hume,Wangaratta,3678,EAST WANGARATTA,146.3883182,-36.3746678
2331,Hume,Wangaratta,3678,EDI,146.4215933,-36.6471045
2332,Hume,Wangaratta,3678,EDI UPPER,146.4524076,-36.7062899
2333,Hume,Wangaratta,3746,ELDORADO,146.5194544,-36.3079546
2334,Hume,Wangaratta,3678,EVERTON,146.5426938,-36.4334858
2335,Hume,Wangaratta,3678,EVERTON UPPER,146.5758196,-36.3872042
2336,Hume,Wangaratta,3675,GLENROWAN,146.2230551,-36.4638571
2337,Hume,Wangaratta,3675,GLENROWAN WEST,146.1524684,-36.521523
2338,Hume,Wangaratta,3675,GRETA,146.2749071,-36.5518745
2339,Hume,Wangaratta,3675,GRETA SOUTH,146.2399817,-36.6249794
2340,Hume,Wangaratta,3675,GRETA WEST,146.2261469,-36.5333612
2341,Hume,Wangaratta,3675,HANSONVILLE,146.2881429,-36.5832038
2342,Hume,Wangaratta,3678,KILLAWARRA,146.2459053,-36.2393081
2343,Hume,Wangaratta,3678,KING VALLEY,146.4170523,-36.7007016
2344,Hume,Wangaratta,3678,LACEBY,146.3286073,-36.3961663
2345,Hume,Wangaratta,3682,LILLIPUT,146.4721273,-36.1133052
2346,Hume,Wangaratta,3678,LONDRIGAN,146.4175317,-36.3370904
2347,Hume,Wangaratta,3678,MARKWOOD,146.4959648,-36.4579996
2348,Hume,Wangaratta,3678,MEADOW CREEK,146.4520497,-36.5936258
2349,Hume,Wangaratta,3678,MILAWA,146.4320349,-36.4496589
2350,Hume,Wangaratta,3675,MOUNT BRUNO,146.1555048,-36.3243865
2351,Hume,Wangaratta,3732,MOYHU,146.1555048,-36.3243865
2352,Hume,Wangaratta,3732,MYRRHEE,146.3217547,-36.7312988
2353,Hume,Wangaratta,3682,NORONG,146.3248254,-36.1246344
2354,Hume,Wangaratta,3678,NORTH WANGARATTA,146.3432445,-36.3336833
2355,Hume,Wangaratta,3678,OXLEY,146.382781,-36.4435911
2356,Hume,Wangaratta,3678,OXLEY FLATS,146.3918871,-36.3991409
2357,Hume,Wangaratta,3678,PEECHELBA,146.2273352,-36.1867616
2358,Hume,Wangaratta,3678,PEECHELBA EAST,146.2554745,-36.1676591
2359,Hume,Wangaratta,3678,ROSE RIVER,146.5422915,-36.8714767
2360,Hume,Wangaratta,3682,SPRINGHURST,146.4689924,-36.1853034
2361,Hume,Wangaratta,3675,TAMINICK,146.1808112,-36.4085177
2362,Hume,Wangaratta,3678,TARRAWINGEE,146.44475,-36.3905872
2363,Hume,Wangaratta,3678,WABONGA,146.4378428,-36.9653546
2364,Hume,Wangaratta,3678,WALDARA,146.2932642,-36.3325257
2365,Hume,Wangaratta,3678,WANGANDARY,146.2415373,-36.3303886
2366,Hume,Wangaratta,3677,WANGARATTA,146.3256568,-36.3543294
2367,Hume,Wangaratta,3678,WANGARATTA FORWARD,146.5168094,-36.7132294
2368,Hume,Wangaratta,3678,WANGARATTA SOUTH,146.2527645,-36.3953055
2369,Hume,Wangaratta,3733,WHITFIELD,146.4116055,-36.7651275
2370,Hume,Wangaratta,3678,WHITLANDS,146.3553519,-36.7820064
2371,Hume,Wangaratta,3735,WHOROULY,146.5886173,-36.5051162
2372,Hume,Wangaratta,3735,WHOROULY EAST,146.6146119,-36.5360172
2373,Hume,Wangaratta,3735,WHOROULY SOUTH,146.5819083,-36.5934134
2374,Hume,Wodonga,3691,ALLANS FLAT,146.9085882,-36.285493
2375,Hume,Wodonga,3691,BANDIANA,147.0574816,-36.27717276
2376,Hume,Wodonga,3691,BARANDUDA,146.9485899,-36.187899
2377,Hume,Wodonga,3688,BARNAWARTHA,146.6736944,-36.1056161
2378,Hume,Wodonga,3691,BARNAWARTHA NORTH,146.735194,-36.0705384
2379,Hume,Wodonga,3691,BELLBRIDGE,147.0605354,-36.0980065
2380,Hume,Wodonga,3691,BERRINGAMA,147.6446775,-36.2101829
2381,Hume,Wodonga,3691,BETHANGA,147.0982897,-36.124215
2382,Hume,Wodonga,3691,BONEGILLA,147.0074308,-36.1414873
2383,Hume,Wodonga,3691,BUNGIL,147.3494976,-36.0495094
2384,Hume,Wodonga,3691,CASTLE CREEK,146.8259055,-36.1840247
2385,Hume,Wodonga,3691,CORAL BANK,147.099596,-36.6155059
2386,Hume,Wodonga,3691,DEDERANG,147.0202591,-36.4738496
2387,Hume,Wodonga,3691,EBDEN,147.0248403,-36.151939
2388,Hume,Wodonga,3691,GATEWAY ISLAND,146.8974052,-36.1036319
2389,Hume,Wodonga,3691,GLEN CREEK,146.9157028,-36.4306273
2390,Hume,Wodonga,3691,GUNDOWRING,147.0610529,-36.4233084
2391,Hume,Wodonga,3691,HUON CREEK,146.8455047,-36.1551021
2392,Hume,Wodonga,3688,INDIGO VALLEY,146.7466014,-36.1884172
2393,Hume,Wodonga,3691,KANCOONA,146.9932052,-36.5640651
2394,Hume,Wodonga,3691,KERGUNYAH,147.0264972,-36.3302756
2395,Hume,Wodonga,3691,KERGUNYAH SOUTH,147.0358079,-36.4005583
2396,Hume,Wodonga,3691,KIEWA,147.0065762,-36.2578633
2397,Hume,Wodonga,3691,KILLARA,146.9504408,-36.1405777
2398,Hume,Wodonga,3691,LENEVA,146.8885588,-36.157895
2399,Hume,Wodonga,3691,LUCYVALE,147.6237329,-36.2790306
2400,Hume,Wodonga,3691,MONGANS BRIDGE,147.1134564,-36.5871588
2401,Hume,Wodonga,3691,OSBORNES FLAT,147.1134564,-36.5871588
2402,Hume,Wodonga,3691,RUNNING CREEK,147.0518943,-36.535855
2403,Hume,Wodonga,3691,STAGHORN FLAT,146.924158,-36.2510684
2404,Hume,Wodonga,3691,TALGARNO,147.1589504,-36.0674173
2405,Hume,Wodonga,3691,TANGAMBALANGA,147.0269943,-36.2515627
2406,Hume,Wodonga,3691,THOLOGOLONG,147.3894945,-35.9807358
2407,Hume,Wodonga,3691,UPPER GUNDOWRING,147.1269942,-36.5355928
2408,Hume,Wodonga,3690,WEST WODONGA,146.8643171,-36.1278684
2409,Hume,Wodonga,3690,WODONGA,146.8423556,-36.1118041
2410,Hume,Wodonga,3691,WODONGA FORWARD,146.9661233,-36.2373927
2411,Loddon Mallee,Buloke,3480,AREEGRA,142.6903591,-36.2680883
2412,Loddon Mallee,Buloke,3483,BALLAPUR,142.7805839,-35.9647143
2413,Loddon Mallee,Buloke,3525,BARRAKEE,143.4534173,-36.2645662
2414,Loddon Mallee,Buloke,3531,BERRIWILLOCK,142.9951397,-35.63615
2415,Loddon Mallee,Buloke,3533,BIMBOURIE,142.7653466,-35.3571052
2416,Loddon Mallee,Buloke,3483,BIRCHIP,142.9173414,-35.980698
2417,Loddon Mallee,Buloke,3483,BIRCHIP WEST,142.8289187,-36.0127697
2418,Loddon Mallee,Buloke,3531,BOIGBEAT,142.9146909,-35.5620706
2419,Loddon Mallee,Buloke,3525,BUCKRABANYULE,143.5080215,-36.2649464
2420,Loddon Mallee,Buloke,3527,BUNGULUKE,143.3865937,-36.0560331
2421,Loddon Mallee,Buloke,3480,CARRON,142.7425314,-36.2857178
2422,Loddon Mallee,Buloke,3525,CHARLTON,143.3510041,-36.2692924
2423,Loddon Mallee,Buloke,3525,CHIRRIP,143.1458622,-36.1705817
2424,Loddon Mallee,Buloke,3480,COPE COPE,143.0597429,-36.4614444
2425,Loddon Mallee,Buloke,3480,CORACK,143.0269574,-36.1883044
2426,Loddon Mallee,Buloke,3480,CORACK EAST,143.0418413,-36.1667395
2427,Loddon Mallee,Buloke,3530,CULGOA,143.106163,-35.7182187
2428,Loddon Mallee,Buloke,3483,CURYO,142.7814411,-35.8525426
2429,Loddon Mallee,Buloke,3480,DONALD,142.9824445,-36.3705877
2430,Loddon Mallee,Buloke,3527,DUMOSA,143.2265036,-35.9309242
2431,Loddon Mallee,Buloke,3480,GIL GIL,143.2265036,-35.9309242
2432,Loddon Mallee,Buloke,3527,GLENLOTH,143.339015,-36.1387207
2433,Loddon Mallee,Buloke,3527,GLENLOTH EAST,143.457282,-36.0592296
2434,Loddon Mallee,Buloke,3525,GRANITE FLAT,143.1467651,-36.2179382
2435,Loddon Mallee,Buloke,3480,JEFFCOTT,143.1406511,-36.2752572
2436,Loddon Mallee,Buloke,3480,JEFFCOTT NORTH,143.0960752,-36.287134
2437,Loddon Mallee,Buloke,3527,JERUK,143.4072199,-36.0181438
2438,Loddon Mallee,Buloke,3483,JIL JIL,142.9931257,-35.8323345
2439,Loddon Mallee,Buloke,3529,KALPIENUNG,143.2593836,-35.7793972
2440,Loddon Mallee,Buloke,3483,KARYRIE,142.8528223,-35.9613871
2441,Loddon Mallee,Buloke,3483,KINNABULLA,142.7956513,-35.8985817
2442,Loddon Mallee,Buloke,3480,LAEN,142.7985977,-36.4522982
2443,Loddon Mallee,Buloke,3480,LAEN EAST,142.9072912,-36.3979352
2444,Loddon Mallee,Buloke,3480,LAEN NORTH,142.8284642,-36.3767074
2445,Loddon Mallee,Buloke,3525,LAKE MARMAL,143.5290587,-36.1518881
2446,Loddon Mallee,Buloke,3533,LAKE TYRRELL,142.8419824,-35.2553505
2447,Loddon Mallee,Buloke,3487,LASCELLES,142.5795071,-35.6084722
2448,Loddon Mallee,Buloke,3480,LAWLER,142.7315882,-36.375341
2449,Loddon Mallee,Buloke,3480,LITCHFIELD,142.846535,-36.296536
2450,Loddon Mallee,Buloke,3483,MARLBED,142.8582228,-35.8239185
2451,Loddon Mallee,Buloke,3482,MASSEY,142.8610625,-36.2237832
2452,Loddon Mallee,Buloke,3482,MORTON PLAINS,142.8836583,-36.0797141
2453,Loddon Mallee,Buloke,3533,MYALL,142.749603,-35.5332343
2454,Loddon Mallee,Buloke,3533,NANDALY,142.6985876,-35.3081741
2455,Loddon Mallee,Buloke,3525,NAREEWILLOCK,143.4366953,-36.1587942
2456,Loddon Mallee,Buloke,3483,NARRAPORT,143.0564903,-36.002478
2457,Loddon Mallee,Buloke,3533,NINDA,142.7581985,-35.4544585
2458,Loddon Mallee,Buloke,3527,NINYEUNOOK,143.3989642,-35.9977657
2459,Loddon Mallee,Buloke,3529,NULLAWIL,143.1768691,-35.8527061
2460,Loddon Mallee,Buloke,3533,NYARRIN,142.6922828,-35.38979
2461,Loddon Mallee,Buloke,3533,PIER MILAN,142.6421504,-35.2392789
2462,Loddon Mallee,Buloke,3480,RICH AVON,142.8917895,-36.4510023
2463,Loddon Mallee,Buloke,3480,RICH AVON EAST,142.8884208,-36.5268178
2464,Loddon Mallee,Buloke,3480,RICH AVON WEST,142.8248126,-36.5311501
2465,Loddon Mallee,Buloke,3533,SEA LAKE,142.8501194,-35.5041726
2466,Loddon Mallee,Buloke,3533,STRATEN,142.5732715,-35.377284
2467,Loddon Mallee,Buloke,3530,SUTTON,142.9791828,-35.7374186
2468,Loddon Mallee,Buloke,3480,SWANWATER WEST,143.0260869,-36.5123159
2469,Loddon Mallee,Buloke,3527,TEDDYWADDY,143.3415031,-36.1970504
2470,Loddon Mallee,Buloke,3527,TEDDYWADDY WEST,143.2043306,-36.1975048
2471,Loddon Mallee,Buloke,3525,TERRAPPEE,143.576811,-36.1532841
2472,Loddon Mallee,Buloke,3527,THALIA,143.067049,-36.0992665
2473,Loddon Mallee,Buloke,3527,TOWANINNY,143.3653623,-35.8235204
2474,Loddon Mallee,Buloke,3527,TOWANINNY SOUTH,143.348178,-35.9430033
2475,Loddon Mallee,Buloke,3533,TYENNA,142.5735934,-35.3155598
2476,Loddon Mallee,Buloke,3533,TYRRELL,142.9971147,-35.4214102
2477,Loddon Mallee,Buloke,3533,TYRRELL DOWNS,142.971455,-35.3639109
2478,Loddon Mallee,Buloke,3530,WANGIE,143.2843555,-35.697838
2479,Loddon Mallee,Buloke,3482,WARMUR,142.763369,-36.0856686
2480,Loddon Mallee,Buloke,3530,WARNE,143.1193786,-35.7785241
2481,Loddon Mallee,Buloke,3482,WATCHEM,142.8594056,-36.1466565
2482,Loddon Mallee,Buloke,3482,WATCHEM WEST,142.8594056,-36.1466565
2483,Loddon Mallee,Buloke,3483,WHIRILY,142.9809814,-35.9020949
2484,Loddon Mallee,Buloke,3525,WOOROONOOK,143.2118767,-36.259873
2485,Loddon Mallee,Buloke,3527,WYCHEPROOF,143.2259972,-36.0766858
2486,Loddon Mallee,Buloke,3527,WYCHEPROOF SOUTH,143.1897922,-36.1394886
2487,Loddon Mallee,Buloke,3525,WYCHITELLA,143.5975848,-36.2731606
2488,Loddon Mallee,Buloke,3525,WYCHITELLA NORTH,143.6223488,-36.1969922
2489,Loddon Mallee,Buloke,3525,YEUNGROON,143.3817799,-36.3864232
2490,Loddon Mallee,Buloke,3525,YEUNGROON EAST,143.420794,-36.3565079
2491,Loddon Mallee,Campaspe,3559,AVONMORE,144.6023724,-36.5330635
2492,Loddon Mallee,Campaspe,3561,BALLENDELLA,144.6445617,-36.2989089
2493,Loddon Mallee,Campaspe,3561,BAMAWM,144.5631445,-36.2565031
2494,Loddon Mallee,Campaspe,3564,BAMAWM EXTENSION,144.6633466,-36.11416534
2495,Loddon Mallee,Campaspe,3561,BONN,144.6932032,-36.4126679
2496,Loddon Mallee,Campaspe,3559,BURRAMBOOT,144.7732791,-36.546439
2497,Loddon Mallee,Campaspe,3623,CARAG CARAG,144.9166657,-36.4698958
2498,Loddon Mallee,Campaspe,3559,COLBINABBIN,144.7954585,-36.5902931
2499,Loddon Mallee,Campaspe,3559,COROP,144.7964751,-36.4577049
2500,Loddon Mallee,Campaspe,3561,DIGGORA,144.5762507,-36.3523182
2501,Loddon Mallee,Campaspe,3564,ECHUCA,144.7494973,-36.1277236
2502,Loddon Mallee,Campaspe,3564,ECHUCA VILLAGE,144.7494973,-36.1277236
2503,Loddon Mallee,Campaspe,3564,ECHUCA WEST,144.6733581,-36.1823268
2504,Loddon Mallee,Campaspe,3561,FAIRY DELL,144.7249669,-36.3533362
2505,Loddon Mallee,Campaspe,3624,GIRGARRE,144.9824006,-36.398302
2506,Loddon Mallee,Campaspe,3559,GOBARUP,144.7412036,-36.5133293
2507,Loddon Mallee,Campaspe,3566,GUNBOWER,144.3693153,-35.9561134
2508,Loddon Mallee,Campaspe,3564,KANYAPELLA,144.9045737,-36.0961311
2509,Loddon Mallee,Campaspe,3565,KOTTA,144.5357392,-36.198925
2510,Loddon Mallee,Campaspe,3622,KOYUGA,144.8865352,-36.2224376
2511,Loddon Mallee,Campaspe,3620,KYABRAM,145.0477249,-36.3135222
2512,Loddon Mallee,Campaspe,3620,KYABRAM SOUTH,145.0682279,-36.3874411
2513,Loddon Mallee,Campaspe,3621,KYVALLEY,145.0682279,-36.3874411
2514,Loddon Mallee,Campaspe,3620,LANCASTER,145.1320076,-36.3136616
2515,Loddon Mallee,Campaspe,3563,LOCKINGTON,144.5358057,-36.2718821
2516,Loddon Mallee,Campaspe,3572,MILLOO,144.3819104,-36.3275764
2517,Loddon Mallee,Campaspe,3612,MOORA,144.9396533,-36.5957755
2518,Loddon Mallee,Campaspe,3561,NANNEELLA,144.7774262,-36.312608
2519,Loddon Mallee,Campaspe,3564,PATHO,144.4293135,-36.006239
2520,Loddon Mallee,Campaspe,3572,PIAVELLA,144.3248554,-36.3147326
2521,Loddon Mallee,Campaspe,3572,PRAIRIE,144.2325864,-36.2990334
2522,Loddon Mallee,Campaspe,3561,ROCHESTER,144.6993954,-36.3618733
2523,Loddon Mallee,Campaspe,3564,ROSLYNMEAD,144.5075065,-36.1294916
2524,Loddon Mallee,Campaspe,3612,RUSHWORTH,145.0115531,-36.5843752
2525,Loddon Mallee,Campaspe,3620,ST GERMAINS,145.1684213,-36.2463282
2526,Loddon Mallee,Campaspe,3623,STANHOPE,144.9851522,-36.4463226
2527,Loddon Mallee,Campaspe,3623,STANHOPE SOUTH,145.0407005,-36.4850805
2528,Loddon Mallee,Campaspe,3622,STRATHALLAN,144.7428805,-36.2588242
2529,Loddon Mallee,Campaspe,3572,TENNYSON,144.4068059,-36.2990227
2530,Loddon Mallee,Campaspe,3561,TIMMERING,144.8502377,-36.3575988
2531,Loddon Mallee,Campaspe,3621,TONGALA,144.9481887,-36.2504395
2532,Loddon Mallee,Campaspe,3562,TORRUMBARRY,144.5138034,-36.0285459
2533,Loddon Mallee,Campaspe,3612,WANALTA,144.8873264,-36.5966256
2534,Loddon Mallee,Campaspe,3612,WARANGA SHORES,145.0688891,-36.5276571
2535,Loddon Mallee,Campaspe,3564,WHARPARILLA,144.6296801,-36.1295217
2536,Loddon Mallee,Campaspe,3612,WHROO,145.0310906,-36.6481884
2537,Loddon Mallee,Campaspe,3620,WYUNA,145.0597053,-36.1992478
2538,Loddon Mallee,Campaspe,3620,WYUNA EAST,145.1036731,-36.2264248
2539,Loddon Mallee,Campaspe,3621,YAMBUNA,144.9956655,-36.1370407
2540,Loddon Mallee,Central Goldfields,3465,ADELAIDE LEAD,143.6773534,-37.0746861
2541,Loddon Mallee,Central Goldfields,3465,ALMA,143.6812653,-37.0253402
2542,Loddon Mallee,Central Goldfields,3371,AMHERST,143.6687131,-37.145348
2543,Loddon Mallee,Central Goldfields,3475,ARCHDALE,143.5020569,-36.8309879
2544,Loddon Mallee,Central Goldfields,3475,ARCHDALE JUNCTION,143.5020569,-36.8309879
2545,Loddon Mallee,Central Goldfields,3475,BEALIBA,143.5513769,-36.7877755
2546,Loddon Mallee,Central Goldfields,3472,BET BET,143.7562599,-36.9250294
2547,Loddon Mallee,Central Goldfields,3472,BETLEY,143.7959751,-36.9093169
2548,Loddon Mallee,Central Goldfields,3465,BOWENVALE,143.6981018,-36.9919886
2549,Loddon Mallee,Central Goldfields,3472,BROMLEY,143.7683516,-36.8865071
2550,Loddon Mallee,Central Goldfields,3465,BUNG BONG,143.5660539,-37.1016224
2551,Loddon Mallee,Central Goldfields,3475,BURKES FLAT,143.5517544,-36.6546869
2552,Loddon Mallee,Central Goldfields,3371,BURNBANK,143.6027825,-37.2362666
2553,Loddon Mallee,Central Goldfields,3371,CARALULUP,143.6377216,-37.2036617
2554,Loddon Mallee,Central Goldfields,3464,CARISBROOK,143.8136717,-37.0501046
2555,Loddon Mallee,Central Goldfields,3475,COCHRANES CREEK,143.5913494,-36.7036259
