ACCIDENT_NO,SURFACE_COND,Surface Cond Desc,SURFACE_COND_SEQ
T20180004998,1,Dry,1
T20180005000,1,Dry,1
T20180005002,1,Dry,1
T20180005006,1,Dry,1
T20180005007,1,Dry,1
T20180005008,1,Dry,1
T20180005009,1,Dry,1
T20180005011,1,Dry,0
T20180005012,1,Dry,1
T20180005015,1,Dry,1
T20180005016,1,Dry,1
T20180005017,1,Dry,1
T20180005020,1,Dry,1
T20180005021,1,Dry,1
T20180005023,1,Dry,0
T20180005024,1,Dry,1
T20180005026,9,Unknown,1
T20180005027,1,Dry,1
T20180005029,1,Dry,0
T20180005033,1,Dry,1
T20180005034,5,Icy,1
T20180005037,1,Dry,1
T20180005039,2,Wet,1
T20180005040,9,Unknown,0
T20180005041,1,Dry,1
T20180005044,1,Dry,1
T20180005046,1,Dry,1
T20180005048,1,Dry,0
T20180005050,1,Dry,1
T20180005052,1,Dry,0
T20180005055,1,Dry,1
T20180005057,1,Dry,1
T20180005058,1,Dry,1
T20180005060,1,Dry,1
T20180005063,1,Dry,1
T20180005064,1,Dry,1
T20180005067,1,Dry,0
T20180005071,1,Dry,1
T20180005072,1,Dry,0
T20180005073,1,Dry,1
T20180005083,1,Dry,0
T20180005086,1,Dry,1
T20180005087,1,Dry,1
T20180005088,1,Dry,1
T20180005089,1,Dry,1
T20180005090,1,Dry,1
T20180005091,1,Dry,0
T20180005092,1,Dry,1
T20180005093,1,Dry,1
T20180005094,1,Dry,1
T20180005095,1,Dry,1
T20180005098,1,Dry,1
T20180005101,1,Dry,1
T20180005102,1,Dry,1
T20180005105,1,Dry,1
T20180005109,1,Dry,1
T20180005115,1,Dry,1
T20180005118,1,Dry,1
T20180005121,1,Dry,0
T20180005123,1,Dry,1
T20180005131,1,Dry,1
T20180005132,1,Dry,1
T20180005133,1,Dry,1
T20180005134,1,Dry,1
T20180005135,1,Dry,0
T20180005141,1,Dry,1
T20180005143,1,Dry,0
T20180005144,1,Dry,1
T20180005148,1,Dry,0
T20180005151,1,Dry,1
T20180005155,2,Wet,1
T20180005157,1,Dry,1
T20180005164,1,Dry,1
T20180005167,1,Dry,1
T20180005168,1,Dry,1
T20180005170,1,Dry,0
T20180005171,1,Dry,1
T20180005172,1,Dry,1
T20180005173,1,Dry,1
T20180005177,1,Dry,1
T20180005178,9,Unknown,0
T20180005182,1,Dry,1
T20180005183,1,Dry,1
T20180005184,1,Dry,1
T20180005186,1,Dry,0
T20180005188,1,Dry,0
T20180005189,1,Dry,1
T20180005190,1,Dry,1
T20180005191,1,Dry,1
T20180005193,1,Dry,1
T20180005196,1,Dry,0
T20180005198,1,Dry,1
T20180005199,1,Dry,1
T20180005202,1,Dry,0
T20180005203,1,Dry,1
T20180005204,1,Dry,0
T20180005206,1,Dry,0
T20180005209,1,Dry,1
T20180005211,1,Dry,0
T20180005212,2,Wet,1
T20180005212,3,Muddy,2
T20180005213,1,Dry,1
T20180005215,1,Dry,0
T20180005217,1,Dry,0
T20180005218,1,Dry,1
T20180005219,2,Wet,1
T20180005219,5,Icy,2
T20180005221,1,Dry,1
T20180005223,1,Dry,1
T20180005227,1,Dry,0
T20180005228,1,Dry,1
T20180005229,9,Unknown,0
T20180005232,1,Dry,1
T20180005233,1,Dry,0
T20180005234,1,Dry,1
T20180005238,1,Dry,1
T20180005241,1,Dry,0
T20180005242,1,Dry,1
T20180005246,1,Dry,1
T20180005247,1,Dry,1
T20180005251,1,Dry,0
T20180005253,1,Dry,1
T20180005254,1,Dry,1
T20180005256,1,Dry,1
T20180005258,1,Dry,1
T20180005259,2,Wet,1
T20180005263,9,Unknown,0
T20180005270,1,Dry,1
T20180005272,1,Dry,1
T20180005273,1,Dry,0
T20180005275,1,Dry,0
T20180005276,1,Dry,0
T20180005279,2,Wet,1
T20180005281,1,Dry,1
T20180005282,9,Unknown,1
T20180005283,1,Dry,1
T20180005284,1,Dry,1
T20180005285,1,Dry,1
T20180005288,1,Dry,1
T20180005290,1,Dry,1
T20180005291,1,Dry,1
T20180005292,1,Dry,0
T20180005293,1,Dry,0
T20180005296,1,Dry,0
T20180005297,1,Dry,1
T20180005298,1,Dry,1
T20180005299,1,Dry,0
T20180005301,1,Dry,1
T20180005302,1,Dry,1
T20180005304,1,Dry,1
T20180005305,1,Dry,1
T20180005306,1,Dry,1
T20180005310,1,Dry,0
T20180005311,1,Dry,1
T20180005313,1,Dry,1
T20180005317,1,Dry,1
T20180005319,1,Dry,1
T20180005321,1,Dry,1
T20180005324,1,Dry,1
T20180005327,1,Dry,1
T20180005331,1,Dry,0
T20180005335,1,Dry,1
T20180005338,1,Dry,1
T20180005340,1,Dry,1
T20180005344,1,Dry,1
T20180005346,1,Dry,1
T20180005347,1,Dry,1
T20180005348,1,Dry,0
T20180005349,1,Dry,0
T20180005352,1,Dry,1
T20180005353,1,Dry,1
T20180005354,1,Dry,1
T20180005355,1,Dry,0
T20180005356,1,Dry,0
T20180005358,1,Dry,0
T20180005359,1,Dry,1
T20180005362,9,Unknown,0
T20180005363,1,Dry,1
T20180005366,1,Dry,1
T20180005367,1,Dry,0
T20180005368,1,Dry,1
T20180005369,1,Dry,0
T20180005370,1,Dry,1
T20180005373,1,Dry,0
T20180005374,1,Dry,1
T20180005377,1,Dry,1
T20180005379,1,Dry,0
T20180005383,1,Dry,1
T20180005384,1,Dry,1
T20180005385,1,Dry,1
T20180005386,1,Dry,1
T20180005387,1,Dry,1
T20180005388,1,Dry,0
T20180005389,1,Dry,1
T20180005391,1,Dry,1
T20180005394,1,Dry,1
T20180005395,1,Dry,1
T20180005397,1,Dry,0
T20180005398,1,Dry,1
T20180005401,1,Dry,1
T20180005404,1,Dry,1
T20180005405,9,Unknown,1
T20180005406,1,Dry,1
T20180005407,9,Unknown,1
T20180005413,9,Unknown,1
T20180005415,1,Dry,0
T20180005416,9,Unknown,1
T20180005417,1,Dry,1
T20180005420,1,Dry,0
T20180005422,1,Dry,1
T20180005423,1,Dry,1
T20180005427,1,Dry,1
T20180005428,1,Dry,1
T20180005432,1,Dry,1
T20180005433,1,Dry,1
T20180005434,1,Dry,0
T20180005435,1,Dry,1
T20180005436,1,Dry,1
T20180005440,1,Dry,1
T20180005445,1,Dry,1
T20180005449,1,Dry,1
T20180005451,1,Dry,0
T20180005456,1,Dry,1
T20180005469,1,Dry,1
T20180005471,1,Dry,1
T20180005472,1,Dry,1
T20180005474,1,Dry,1
T20180005477,9,Unknown,1
T20180005478,1,Dry,1
T20180005481,1,Dry,1
T20180005483,9,Unknown,1
T20180005486,1,Dry,0
T20180005491,1,Dry,1
T20180005495,1,Dry,1
T20180005496,1,Dry,1
T20180005497,1,Dry,1
T20180005502,1,Dry,1
T20180005503,1,Dry,1
T20180005504,1,Dry,1
T20180005506,1,Dry,1
T20180005507,1,Dry,1
T20180005508,1,Dry,0
T20180005511,1,Dry,1
T20180005513,1,Dry,1
T20180005514,1,Dry,1
T20180005515,1,Dry,0
T20180005518,1,Dry,1
T20180005523,1,Dry,1
T20180005524,1,Dry,1
T20180005525,1,Dry,1
T20180005526,1,Dry,1
T20180005531,1,Dry,1
T20180005532,1,Dry,1
T20180005534,1,Dry,1
T20180005538,9,Unknown,0
T20180005540,1,Dry,0
T20180005542,1,Dry,1
T20180005546,1,Dry,1
T20180005547,1,Dry,0
T20180005551,1,Dry,1
T20180005553,1,Dry,1
T20180005554,1,Dry,0
T20180005555,1,Dry,1
T20180005556,1,Dry,1
T20180005557,9,Unknown,0
T20180005559,1,Dry,0
T20180005560,1,Dry,1
T20180005561,1,Dry,0
T20180005565,9,Unknown,1
T20180005566,2,Wet,0
T20180005567,2,Wet,1
T20180005569,2,Wet,1
T20180005572,1,Dry,1
T20180005573,2,Wet,1
T20180005575,2,Wet,1
T20180005578,2,Wet,0
T20180005580,2,Wet,1
T20180005582,1,Dry,0
T20180005583,2,Wet,1
T20180005584,1,Dry,1
T20180005586,1,Dry,0
T20180005587,1,Dry,1
T20180005589,1,Dry,1
T20180005591,2,Wet,1
T20180005594,1,Dry,1
T20180005601,2,Wet,1
T20180005602,2,Wet,1
T20180005603,2,Wet,1
T20180005604,1,Dry,1
T20180005605,2,Wet,0
T20180005606,1,Dry,1
T20180005608,1,Dry,1
T20180005609,1,Dry,1
T20180005612,2,Wet,0
T20180005614,1,Dry,1
T20180005615,2,Wet,1
T20180005616,2,Wet,0
T20180005618,1,Dry,1
T20180005620,9,Unknown,1
T20180005621,1,Dry,1
T20180005628,2,Wet,1
T20180005629,1,Dry,1
T20180005630,1,Dry,1
T20180005632,2,Wet,0
T20180005639,2,Wet,1
T20180005640,1,Dry,1
T20180005642,1,Dry,1
T20180005643,1,Dry,0
T20180005645,1,Dry,0
T20180005647,2,Wet,0
T20180005648,1,Dry,1
T20180005649,2,Wet,0
T20180005652,1,Dry,1
T20180005654,9,Unknown,1
T20180005655,2,Wet,0
T20180005656,1,Dry,1
T20180005657,2,Wet,0
T20180005658,1,Dry,0
T20180005661,2,Wet,1
T20180005666,1,Dry,1
T20180005667,9,Unknown,1
T20180005678,1,Dry,1
T20180005680,1,Dry,1
T20180005685,1,Dry,0
T20180005686,1,Dry,1
T20180005688,1,Dry,0
T20180005689,1,Dry,1
T20180005693,1,Dry,1
T20180005696,2,Wet,0
T20180005698,2,Wet,1
T20180005699,1,Dry,0
T20180005703,1,Dry,1
T20180005707,1,Dry,1
T20180005709,2,Wet,1
T20180005714,1,Dry,1
T20180005715,1,Dry,0
T20180005716,2,Wet,0
T20180005717,1,Dry,1
T20180005723,9,Unknown,0
T20180005725,1,Dry,0
T20180005727,2,Wet,1
T20180005732,1,Dry,1
T20180005734,2,Wet,1
T20180005742,2,Wet,1
T20180005744,2,Wet,1
T20180005746,1,Dry,1
T20180005750,2,Wet,1
T20180005752,2,Wet,0
T20180005753,1,Dry,1
T20180005756,2,Wet,1
T20180005757,2,Wet,1
T20180005758,2,Wet,1
T20180005760,1,Dry,1
T20180005761,1,Dry,1
T20180005765,1,Dry,1
T20180005766,2,Wet,1
T20180005767,1,Dry,1
T20180005768,2,Wet,1
T20180005769,1,Dry,1
T20180005774,1,Dry,1
T20180005775,1,Dry,0
T20180005777,2,Wet,1
T20180005780,1,Dry,0
T20180005785,2,Wet,1
T20180005788,1,Dry,1
T20180005789,2,Wet,0
T20180005790,1,Dry,0
T20180005792,1,Dry,1
T20180005793,1,Dry,1
T20180005797,1,Dry,0
T20180005798,2,Wet,1
T20180005800,1,Dry,1
T20180005804,9,Unknown,1
T20180005805,2,Wet,0
T20180005807,1,Dry,1
T20180005808,1,Dry,1
T20180005810,1,Dry,1
T20180005812,9,Unknown,0
T20180005815,9,Unknown,0
T20180005820,1,Dry,1
T20180005821,9,Unknown,1
T20180005825,2,Wet,1
T20180005826,1,Dry,1
T20180005827,1,Dry,1
T20180005829,1,Dry,1
T20180005831,1,Dry,1
T20180005832,1,Dry,1
T20180005837,1,Dry,0
T20180005838,1,Dry,0
T20180005844,1,Dry,1
T20180005845,1,Dry,1
T20180005848,1,Dry,1
T20180005850,1,Dry,1
T20180005853,1,Dry,1
T20180005856,1,Dry,0
T20180005857,9,Unknown,0
T20180005858,1,Dry,1
T20180005859,1,Dry,0
T20180005860,1,Dry,1
T20180005861,1,Dry,1
T20180005863,1,Dry,1
T20180005867,1,Dry,1
T20180005868,1,Dry,1
T20180005870,1,Dry,1
T20180005872,1,Dry,0
T20180005874,1,Dry,1
T20180005875,1,Dry,0
T20180005877,1,Dry,1
T20180005879,1,Dry,1
T20180005882,1,Dry,1
T20180005884,1,Dry,1
T20180005885,1,Dry,1
T20180005886,1,Dry,1
T20180005887,1,Dry,0
T20180005888,1,Dry,1
T20180005889,2,Wet,1
T20180005892,1,Dry,0
T20180005893,1,Dry,1
T20180005896,1,Dry,1
T20180005897,1,Dry,1
T20180005898,1,Dry,1
T20180005899,9,Unknown,0
T20180005900,1,Dry,1
T20180005903,1,Dry,1
T20180005904,1,Dry,1
T20180005908,1,Dry,1
T20180005910,1,Dry,1
T20180005911,1,Dry,1
T20180005912,1,Dry,1
T20180005914,1,Dry,1
T20180005916,1,Dry,0
T20180005917,9,Unknown,1
T20180005918,9,Unknown,1
T20180005919,1,Dry,1
T20180005920,1,Dry,0
T20180005924,1,Dry,1
T20180005928,1,Dry,1
T20180005929,1,Dry,0
T20180005931,1,Dry,1
T20180005932,1,Dry,1
T20180005933,1,Dry,1
T20180005934,1,Dry,1
T20180005935,1,Dry,0
T20180005937,1,Dry,1
T20180005938,1,Dry,1
T20180005940,1,Dry,1
T20180005942,1,Dry,1
T20180005943,1,Dry,1
T20180005944,1,Dry,1
T20180005949,2,Wet,0
T20180005951,1,Dry,1
T20180005954,9,Unknown,1
T20180005961,1,Dry,0
T20180005964,1,Dry,0
T20180005965,1,Dry,0
T20180005967,1,Dry,1
T20180005969,1,Dry,1
T20180005970,1,Dry,0
T20180005971,1,Dry,1
T20180005972,1,Dry,1
T20180005973,1,Dry,1
T20180005975,1,Dry,1
T20180005976,1,Dry,1
T20180005977,1,Dry,1
T20180005981,1,Dry,1
T20180005985,1,Dry,1
T20180005986,9,Unknown,1
T20180005990,1,Dry,1
T20180005991,1,Dry,1
T20180005992,1,Dry,1
T20180005993,1,Dry,1
T20180005995,9,Unknown,0
T20180005998,1,Dry,1
T20180006000,1,Dry,1
T20180006004,1,Dry,1
T20180006008,1,Dry,0
T20180006009,1,Dry,1
T20180006011,1,Dry,0
T20180006013,1,Dry,1
T20180006019,1,Dry,1
T20180006021,1,Dry,1
T20180006024,1,Dry,1
T20180006025,1,Dry,1
T20180006026,1,Dry,1
T20180006028,1,Dry,1
T20180006034,1,Dry,1
T20180006038,1,Dry,1
T20180006039,1,Dry,1
T20180006042,1,Dry,1
T20180006044,1,Dry,0
T20180006050,1,Dry,0
T20180006051,1,Dry,1
T20180006053,9,Unknown,0
T20180006054,1,Dry,1
T20180006055,1,Dry,1
T20180006058,1,Dry,1
T20180006059,1,Dry,1
T20180006060,1,Dry,0
T20180006061,1,Dry,1
T20180006063,1,Dry,1
T20180006064,1,Dry,1
T20180006065,1,Dry,1
T20180006068,1,Dry,1
T20180006069,1,Dry,1
T20180006070,1,Dry,1
T20180006072,1,Dry,1
T20180006073,1,Dry,0
T20180006074,1,Dry,0
T20180006077,1,Dry,1
T20180006079,1,Dry,1
T20180006080,1,Dry,1
T20180006082,1,Dry,1
T20180006086,1,Dry,1
T20180006088,1,Dry,0
T20180006090,1,Dry,1
T20180006091,1,Dry,1
T20180006092,1,Dry,1
T20180006094,1,Dry,1
T20180006097,1,Dry,1
T20180006098,1,Dry,1
T20180006099,1,Dry,0
T20180006100,1,Dry,1
T20180006102,1,Dry,1
T20180006107,1,Dry,1
T20180006109,1,Dry,1
T20180006119,1,Dry,1
T20180006121,1,Dry,1
T20180006122,1,Dry,1
T20180006123,1,Dry,1
T20180006124,1,Dry,1
T20180006131,1,Dry,0
T20180006132,9,Unknown,1
T20180006133,1,Dry,1
T20180006138,1,Dry,0
T20180006141,1,Dry,1
T20180006143,1,Dry,0
T20180006144,1,Dry,1
T20180006147,1,Dry,1
T20180006148,1,Dry,1
T20180006149,1,Dry,1
T20180006152,1,Dry,0
T20180006155,1,Dry,1
T20180006156,1,Dry,0
T20180006159,1,Dry,0
T20180006160,1,Dry,1
T20180006161,1,Dry,1
T20180006162,1,Dry,1
T20180006163,1,Dry,1
T20180006164,1,Dry,1
T20180006166,1,Dry,0
T20180006168,1,Dry,1
T20180006173,1,Dry,1
T20180006175,1,Dry,1
T20180006178,1,Dry,1
T20180006183,1,Dry,1
T20180006186,1,Dry,1
T20180006190,1,Dry,0
T20180006191,1,Dry,0
T20180006192,1,Dry,1
T20180006194,1,Dry,1
T20180006198,1,Dry,1
T20180006201,1,Dry,1
T20180006202,1,Dry,1
T20180006206,1,Dry,1
T20180006208,1,Dry,1
T20180006209,9,Unknown,1
T20180006211,1,Dry,1
T20180006212,1,Dry,1
T20180006217,2,Wet,1
T20180006218,1,Dry,1
T20180006220,9,Unknown,1
T20180006221,1,Dry,0
T20180006223,1,Dry,0
T20180006224,1,Dry,1
T20180006225,1,Dry,1
T20180006227,1,Dry,0
T20180006230,1,Dry,1
T20180006235,1,Dry,0
T20180006239,1,Dry,1
T20180006240,1,Dry,1
T20180006242,1,Dry,1
T20180006244,1,Dry,0
T20180006246,1,Dry,1
T20180006248,1,Dry,1
T20180006250,1,Dry,1
T20180006251,1,Dry,1
T20180006252,1,Dry,1
T20180006254,1,Dry,1
T20180006255,1,Dry,1
T20180006256,1,Dry,1
T20180006259,1,Dry,0
T20180006261,1,Dry,1
T20180006263,1,Dry,1
T20180006265,9,Unknown,0
T20180006267,1,Dry,1
T20180006269,1,Dry,0
T20180006270,1,Dry,1
T20180006271,1,Dry,1
T20180006272,1,Dry,1
T20180006274,1,Dry,0
T20180006277,1,Dry,1
T20180006280,1,Dry,1
T20180006282,1,Dry,1
T20180006291,1,Dry,1
T20180006292,1,Dry,0
T20180006295,1,Dry,1
T20180006299,1,Dry,1
T20180006306,9,Unknown,1
T20180006310,9,Unknown,1
T20180006313,1,Dry,1
T20180006314,1,Dry,1
T20180006315,1,Dry,1
T20180006318,1,Dry,1
T20180006319,1,Dry,1
T20180006320,1,Dry,0
T20180006321,1,Dry,1
T20180006322,1,Dry,1
T20180006326,1,Dry,1
T20180006327,1,Dry,0
T20180006328,1,Dry,1
T20180006329,1,Dry,1
T20180006330,1,Dry,1
T20180006331,1,Dry,0
T20180006332,1,Dry,1
T20180006334,1,Dry,0
T20180006340,1,Dry,1
T20180006341,1,Dry,0
T20180006343,1,Dry,0
T20180006344,1,Dry,1
T20180006348,1,Dry,1
T20180006354,1,Dry,1
T20180006356,1,Dry,1
T20180006357,1,Dry,0
T20180006361,1,Dry,1
T20180006362,1,Dry,1
T20180006363,1,Dry,1
T20180006364,1,Dry,1
T20180006366,1,Dry,1
T20180006367,2,Wet,1
T20180006369,1,Dry,1
T20180006372,1,Dry,1
T20180006373,1,Dry,1
T20180006377,1,Dry,0
T20180006378,1,Dry,1
T20180006382,1,Dry,1
T20180006384,9,Unknown,0
T20180006386,1,Dry,0
T20180006388,1,Dry,1
T20180006389,1,Dry,1
T20180006393,1,Dry,0
T20180006396,1,Dry,1
T20180006397,1,Dry,1
T20180006398,1,Dry,1
T20180006400,1,Dry,0
T20180006402,1,Dry,1
T20180006403,1,Dry,1
T20180006404,1,Dry,1
T20180006405,1,Dry,1
T20180006406,1,Dry,1
T20180006407,1,Dry,0
T20180006408,1,Dry,1
T20180006409,1,Dry,1
T20180006413,1,Dry,1
T20180006418,1,Dry,0
T20180006422,1,Dry,1
T20180006423,9,Unknown,1
T20180006426,1,Dry,1
T20180006430,2,Wet,1
T20180006435,1,Dry,1
T20180006436,1,Dry,1
T20180006437,1,Dry,1
T20180006441,1,Dry,1
T20180006443,1,Dry,1
T20180006447,1,Dry,1
T20180006451,1,Dry,0
T20180006455,1,Dry,1
T20180006456,9,Unknown,1
T20180006457,9,Unknown,0
T20180006458,1,Dry,0
T20180006462,2,Wet,1
T20180006464,1,Dry,1
T20180006465,1,Dry,1
T20180006466,1,Dry,1
T20180006468,1,Dry,1
T20180006469,1,Dry,1
T20180006470,1,Dry,1
T20180006472,1,Dry,1
T20180006473,9,Unknown,1
T20180006475,1,Dry,1
T20180006476,1,Dry,1
T20180006477,1,Dry,1
T20180006479,1,Dry,0
T20180006480,9,Unknown,0
T20180006483,1,Dry,0
T20180006484,1,Dry,1
T20180006485,1,Dry,1
T20180006487,1,Dry,1
T20180006491,1,Dry,1
T20180006493,1,Dry,0
T20180006495,1,Dry,1
T20180006497,1,Dry,0
T20180006498,1,Dry,1
T20180006499,1,Dry,1
T20180006500,1,Dry,1
T20180006502,1,Dry,1
T20180006505,1,Dry,1
T20180006506,1,Dry,0
T20180006510,1,Dry,1
T20180006511,1,Dry,1
T20180006512,1,Dry,0
T20180006514,1,Dry,1
T20180006515,1,Dry,1
T20180006516,1,Dry,1
T20180006521,1,Dry,1
T20180006525,1,Dry,1
T20180006526,1,Dry,1
T20180006528,1,Dry,1
T20180006529,1,Dry,1
T20180006530,1,Dry,1
T20180006531,1,Dry,0
T20180006532,1,Dry,1
T20180006533,1,Dry,0
T20180006535,1,Dry,0
T20180006537,1,Dry,1
T20180006538,1,Dry,0
T20180006539,1,Dry,1
T20180006540,1,Dry,0
T20180006542,1,Dry,0
T20180006543,1,Dry,1
T20180006545,1,Dry,0
T20180006548,2,Wet,1
T20180006549,1,Dry,1
T20180006550,1,Dry,1
T20180006552,1,Dry,0
T20180006555,1,Dry,1
T20180006557,1,Dry,1
T20180006559,1,Dry,1
T20180006560,1,Dry,1
T20180006564,1,Dry,1
T20180006566,1,Dry,1
T20180006568,1,Dry,1
T20180006569,1,Dry,0
T20180006570,1,Dry,0
T20180006571,1,Dry,1
T20180006572,1,Dry,1
T20180006573,1,Dry,1
T20180006577,1,Dry,0
T20180006579,1,Dry,1
T20180006581,1,Dry,1
T20180006582,9,Unknown,1
T20180006585,1,Dry,0
T20180006586,1,Dry,1
T20180006588,1,Dry,0
T20180006590,1,Dry,1
T20180006591,1,Dry,1
T20180006595,1,Dry,1
T20180006600,1,Dry,1
T20180006604,1,Dry,0
T20180006605,1,Dry,1
T20180006606,1,Dry,1
T20180006608,1,Dry,0
T20180006610,1,Dry,1
T20180006611,1,Dry,1
T20180006614,1,Dry,1
T20180006615,1,Dry,1
T20180006620,1,Dry,0
T20180006621,1,Dry,1
T20180006623,1,Dry,1
T20180006625,1,Dry,0
T20180006626,1,Dry,1
T20180006630,1,Dry,1
T20180006631,1,Dry,1
T20180006632,1,Dry,1
T20180006634,1,Dry,1
T20180006636,1,Dry,0
T20180006639,1,Dry,1
T20180006646,1,Dry,1
T20180006647,1,Dry,1
T20180006648,1,Dry,0
T20180006649,1,Dry,1
T20180006650,1,Dry,1
T20180006656,1,Dry,1
T20180006657,1,Dry,1
T20180006658,1,Dry,1
T20180006660,1,Dry,1
T20180006663,1,Dry,1
T20180006664,1,Dry,1
T20180006668,1,Dry,1
T20180006670,1,Dry,1
T20180006671,1,Dry,1
T20180006672,1,Dry,1
T20180006673,1,Dry,1
T20180006674,1,Dry,1
T20180006676,1,Dry,1
T20180006677,1,Dry,1
T20180006679,1,Dry,1
T20180006681,2,Wet,1
T20180006683,1,Dry,1
T20180006684,1,Dry,1
T20180006685,1,Dry,1
T20180006687,1,Dry,1
T20180006688,1,Dry,1
T20180006690,1,Dry,0
T20180006691,1,Dry,1
T20180006692,1,Dry,0
T20180006696,1,Dry,0
T20180006697,1,Dry,1
T20180006698,9,Unknown,1
T20180006700,1,Dry,1
T20180006702,2,Wet,1
T20180006703,1,Dry,1
T20180006704,9,Unknown,1
T20180006705,1,Dry,0
T20180006707,1,Dry,1
T20180006708,1,Dry,1
T20180006709,1,Dry,1
T20180006710,1,Dry,1
T20180006712,1,Dry,1
T20180006715,1,Dry,1
T20180006717,1,Dry,0
T20180006719,1,Dry,1
T20180006720,1,Dry,0
T20180006722,1,Dry,1
T20180006726,1,Dry,1
T20180006727,1,Dry,1
T20180006732,1,Dry,1
T20180006733,9,Unknown,1
T20180006737,1,Dry,0
T20180006739,1,Dry,1
T20180006740,1,Dry,1
T20180006742,1,Dry,1
T20180006743,1,Dry,1
T20180006744,1,Dry,1
T20180006751,1,Dry,1
T20180006752,1,Dry,1
T20180006757,1,Dry,1
T20180006759,1,Dry,0
T20180006761,1,Dry,1
T20180006762,1,Dry,0
T20180006763,1,Dry,1
T20180006765,1,Dry,1
T20180006768,1,Dry,1
T20180006769,1,Dry,1
T20180006771,1,Dry,1
T20180006772,2,Wet,0
T20180006773,2,Wet,1
T20180006778,1,Dry,1
T20180006781,1,Dry,1
T20180006783,1,Dry,0
T20180006787,2,Wet,1
T20180006789,1,Dry,0
T20180006791,1,Dry,0
T20180006793,1,Dry,1
T20180006795,1,Dry,1
T20180006796,1,Dry,0
T20180006799,1,Dry,1
T20180006804,1,Dry,1
T20180006806,2,Wet,1
T20180006810,1,Dry,1
T20180006811,1,Dry,0
T20180006812,1,Dry,1
T20180006813,1,Dry,1
T20180006816,1,Dry,1
T20180006817,2,Wet,1
T20180006819,1,Dry,0
T20180006821,1,Dry,1
T20180006824,1,Dry,1
T20180006827,1,Dry,1
T20180006829,1,Dry,1
T20180006831,1,Dry,0
T20180006832,1,Dry,0
T20180006833,1,Dry,0
T20180006834,1,Dry,1
T20180006835,1,Dry,1
T20180006836,1,Dry,1
T20180006838,1,Dry,1
T20180006839,1,Dry,1
T20180006840,1,Dry,1
T20180006841,1,Dry,1
T20180006848,1,Dry,1
T20180006849,1,Dry,1
T20180006851,1,Dry,1
T20180006852,1,Dry,0
T20180006854,1,Dry,1
T20180006857,1,Dry,0
T20180006859,1,Dry,1
T20180006860,1,Dry,1
T20180006861,1,Dry,1
T20180006863,1,Dry,1
T20180006864,1,Dry,1
T20180006867,1,Dry,0
T20180006868,1,Dry,1
T20180006869,1,Dry,1
T20180006870,1,Dry,1
T20180006871,1,Dry,0
T20180006872,9,Unknown,0
T20180006877,1,Dry,1
T20180006878,1,Dry,0
T20180006879,1,Dry,1
T20180006885,1,Dry,1
T20180006887,1,Dry,0
T20180006893,2,Wet,1
T20180006895,1,Dry,1
T20180006896,1,Dry,1
T20180006898,1,Dry,1
T20180006899,1,Dry,1
T20180006901,9,Unknown,1
T20180006903,1,Dry,1
T20180006905,9,Unknown,1
T20180006908,1,Dry,0
T20180006909,1,Dry,1
T20180006910,1,Dry,1
T20180006911,1,Dry,1
T20180006913,2,Wet,1
T20180006917,1,Dry,1
T20180006918,1,Dry,1
T20180006921,1,Dry,1
T20180006923,1,Dry,1
T20180006925,1,Dry,1
T20180006930,1,Dry,1
T20180006931,1,Dry,1
T20180006933,1,Dry,1
T20180006936,1,Dry,1
T20180006937,1,Dry,1
T20180006951,1,Dry,0
T20180006954,1,Dry,1
T20180006956,1,Dry,1
T20180006958,1,Dry,1
T20180006960,1,Dry,1
T20180006962,1,Dry,1
T20180006963,1,Dry,1
T20180006965,1,Dry,0
T20180006969,1,Dry,1
T20180006970,1,Dry,1
T20180006971,1,Dry,0
T20180006972,1,Dry,1
T20180006973,1,Dry,0
T20180006974,1,Dry,1
T20180006975,1,Dry,1
T20180006977,1,Dry,0
T20180006979,1,Dry,1
T20180006981,1,Dry,1
T20180006982,1,Dry,0
T20180006984,1,Dry,1
T20180006985,1,Dry,1
T20180006990,9,Unknown,1
T20180006992,9,Unknown,1
T20180006993,1,Dry,0
T20180006995,1,Dry,1
T20180006996,1,Dry,1
T20180006999,1,Dry,1
T20180007000,1,Dry,1
T20180007002,1,Dry,1
T20180007003,1,Dry,1
T20180007004,1,Dry,1
T20180007007,1,Dry,1
T20180007008,1,Dry,1
T20180007013,1,Dry,1
T20180007017,1,Dry,1
T20180007019,9,Unknown,0
T20180007021,1,Dry,1
T20180007022,1,Dry,1
T20180007028,1,Dry,0
T20180007029,1,Dry,1
T20180007034,1,Dry,0
T20180007035,1,Dry,1
T20180007036,1,Dry,1
T20180007037,1,Dry,1
T20180007040,1,Dry,1
T20180007041,2,Wet,0
T20180007042,1,Dry,1
T20180007044,2,Wet,1
T20180007045,1,Dry,1
T20180007047,2,Wet,0
T20180007048,2,Wet,0
T20180007049,2,Wet,1
T20180007050,2,Wet,1
T20180007051,1,Dry,1
T20180007052,2,Wet,1
T20180007054,2,Wet,0
T20180007058,9,Unknown,1
T20180007062,1,Dry,0
T20180007063,1,Dry,1
T20180007068,2,Wet,1
T20180007070,1,Dry,1
T20180007071,1,Dry,1
T20180007073,1,Dry,0
T20180007077,2,Wet,1
T20180007081,2,Wet,0
T20180007083,2,Wet,1
T20180007085,2,Wet,1
T20180007089,2,Wet,1
